Study Name	W_beamline_2018_02_01
Sample Name	3.7MeV_He_in_W
Run Name	run02
Operator	Cody
Date	2/1/2018
Time	10:34 AM
Sign	POS
Grating Spacing	04.53um
Channel	2
Number Traces	1000
Files in Batch	0
Batch Number	375
dt	50.000001E-12
time stamp (ms)	2:15:44 PM
	
Time	Amplitude
1.244000E-7	6.219061E-4
1.244500E-7	7.435461E-4
1.245000E-7	8.703259E-4
1.245500E-7	1.038223E-3
1.246000E-7	1.259231E-3
1.246500E-7	1.435695E-3
1.247000E-7	1.504225E-3
1.247500E-7	1.495658E-3
1.248000E-7	1.428842E-3
1.248500E-7	1.233533E-3
1.249000E-7	8.925980E-4
1.249500E-7	5.054058E-4
1.250000E-7	1.284930E-4
1.250500E-7	-2.929640E-4
1.251000E-7	-7.418329E-4
1.251500E-7	-1.060496E-3
1.252000E-7	-1.175283E-3
1.252500E-7	-1.206121E-3
1.253000E-7	-1.223253E-3
1.253500E-7	-1.118746E-3
1.254000E-7	-8.343479E-4
1.254500E-7	-5.122587E-4
1.255000E-7	-2.724052E-4
1.255500E-7	-3.769128E-5
1.256000E-7	2.963905E-4
1.256500E-7	6.150531E-4
1.257000E-7	7.846639E-4
1.257500E-7	8.651862E-4
1.258000E-7	9.748335E-4
1.258500E-7	1.063922E-3
1.259000E-7	1.045076E-3
1.259500E-7	9.645541E-4
1.260000E-7	9.097304E-4
1.260500E-7	8.549067E-4
1.261000E-7	7.366932E-4
1.261500E-7	5.962075E-4
1.262000E-7	5.156852E-4
1.262500E-7	5.036925E-4
1.263000E-7	4.214570E-4
1.263500E-7	2.621257E-4
1.264000E-7	1.559048E-4
1.264500E-7	9.936792E-5
1.265000E-7	-2.055888E-5
1.265500E-7	-1.576181E-4
1.266000E-7	-2.295742E-4
1.266500E-7	-2.998170E-4
1.267000E-7	-4.608615E-4
1.267500E-7	-6.544577E-4
1.268000E-7	-7.829507E-4
1.268500E-7	-8.497670E-4
1.269000E-7	-8.806053E-4
1.269500E-7	-8.840318E-4
1.270000E-7	-8.017963E-4
1.270500E-7	-6.133399E-4
1.271000E-7	-4.008981E-4
1.271500E-7	-2.227212E-4
1.272000E-7	-2.569860E-5
1.272500E-7	1.918829E-4
1.273000E-7	2.929640E-4
1.273500E-7	2.432801E-4
1.274000E-7	1.216400E-4
1.274500E-7	-3.769128E-5
1.275000E-7	-2.569860E-4
1.275500E-7	-4.899866E-4
1.276000E-7	-7.127078E-4
1.276500E-7	-9.405687E-4
1.277000E-7	-1.127312E-3
1.277500E-7	-1.218114E-3
1.278000E-7	-1.262658E-3
1.278500E-7	-1.320908E-3
1.279000E-7	-1.392864E-3
1.279500E-7	-1.461394E-3
1.280000E-7	-1.461394E-3
1.280500E-7	-1.331187E-3
1.281000E-7	-1.130738E-3
1.281500E-7	-9.251496E-4
1.282000E-7	-6.870092E-4
1.282500E-7	-4.814204E-4
1.283000E-7	-4.660013E-4
1.283500E-7	-5.705089E-4
1.284000E-7	-6.133399E-4
1.284500E-7	-6.064869E-4
1.285000E-7	-6.390385E-4
1.285500E-7	-6.338988E-4
1.286000E-7	-5.139720E-4
1.286500E-7	-3.666334E-4
1.287000E-7	-2.689787E-4
1.287500E-7	-1.884564E-4
1.288000E-7	-9.765468E-5
1.288500E-7	1.713240E-6
1.289000E-7	1.010812E-4
1.289500E-7	2.021623E-4
1.290000E-7	2.963905E-4
1.290500E-7	3.289421E-4
1.291000E-7	2.518463E-4
1.291500E-7	1.027944E-4
1.292000E-7	-6.852960E-6
1.292500E-7	-7.538256E-5
1.293000E-7	-1.353460E-4
1.293500E-7	-1.439122E-4
1.294000E-7	-8.394876E-5
1.294500E-7	-5.139720E-6
1.295000E-7	9.422820E-5
1.295500E-7	2.586992E-4
1.296000E-7	4.831337E-4
1.296500E-7	7.007151E-4
1.297000E-7	8.686127E-4
1.297500E-7	1.007385E-3
1.298000E-7	1.129025E-3
1.298500E-7	1.142731E-3
1.299000E-7	9.971057E-4
1.299500E-7	8.394876E-4
1.300000E-7	7.349799E-4
1.300500E-7	5.499500E-4
1.301000E-7	2.569860E-4
1.301500E-7	1.884564E-5
1.302000E-7	-1.421989E-4
1.302500E-7	-3.238024E-4
1.303000E-7	-4.454424E-4
1.303500E-7	-4.231703E-4
1.304000E-7	-3.546407E-4
1.304500E-7	-3.152362E-4
1.305000E-7	-2.895376E-4
1.305500E-7	-2.878243E-4
1.306000E-7	-3.272288E-4
1.306500E-7	-3.751995E-4
1.307000E-7	-4.437291E-4
1.307500E-7	-5.362441E-4
1.308000E-7	-6.150531E-4
1.308500E-7	-6.921489E-4
1.309000E-7	-8.137890E-4
1.309500E-7	-9.063039E-4
1.310000E-7	-9.063039E-4
1.310500E-7	-8.480538E-4
1.311000E-7	-7.623918E-4
1.311500E-7	-6.030605E-4
1.312000E-7	-3.700598E-4
1.312500E-7	-1.096474E-4
1.313000E-7	1.387724E-4
1.313500E-7	3.135229E-4
1.314000E-7	3.957584E-4
1.314500E-7	4.128908E-4
1.315000E-7	3.649201E-4
1.315500E-7	2.552728E-4
1.316000E-7	1.439122E-4
1.316500E-7	5.139720E-5
1.317000E-7	-7.880904E-5
1.317500E-7	-2.004491E-4
1.318000E-7	-2.312874E-4
1.318500E-7	-2.021623E-4
1.319000E-7	-1.336327E-4
1.319500E-7	1.713240E-5
1.320000E-7	2.090153E-4
1.320500E-7	3.820525E-4
1.321000E-7	6.030605E-4
1.321500E-7	9.063039E-4
1.322000E-7	1.183849E-3
1.322500E-7	1.355173E-3
1.323000E-7	1.456254E-3
1.323500E-7	1.504225E-3
1.324000E-7	1.490519E-3
1.324500E-7	1.421989E-3
1.325000E-7	1.293496E-3
1.325500E-7	1.110179E-3
1.326000E-7	9.731203E-4
1.326500E-7	8.977377E-4
1.327000E-7	7.863771E-4
1.327500E-7	6.698768E-4
1.328000E-7	6.750165E-4
1.328500E-7	7.606785E-4
1.329000E-7	7.898036E-4
1.329500E-7	8.052228E-4
1.330000E-7	8.686127E-4
1.330500E-7	9.371423E-4
1.331000E-7	9.833997E-4
1.331500E-7	1.014238E-3
1.332000E-7	1.003959E-3
1.332500E-7	9.337158E-4
1.333000E-7	8.240684E-4
1.333500E-7	6.510312E-4
1.334000E-7	4.368762E-4
1.334500E-7	2.415668E-4
1.335000E-7	2.912508E-5
1.335500E-7	-2.107285E-4
1.336000E-7	-3.289421E-4
1.336500E-7	-2.826846E-4
1.337000E-7	-2.210080E-4
1.337500E-7	-1.747505E-4
1.338000E-7	-4.625748E-5
1.338500E-7	1.267798E-4
1.339000E-7	2.655522E-4
1.339500E-7	4.248835E-4
1.340000E-7	6.338988E-4
1.340500E-7	8.052228E-4
1.341000E-7	8.960245E-4
1.341500E-7	9.611276E-4
1.342000E-7	1.017665E-3
1.342500E-7	9.988189E-4
1.343000E-7	9.011642E-4
1.343500E-7	8.223552E-4
1.344000E-7	7.915169E-4
1.344500E-7	7.264137E-4
1.345000E-7	5.910678E-4
1.345500E-7	4.385894E-4
1.346000E-7	3.289421E-4
1.346500E-7	2.569860E-4
1.347000E-7	1.644710E-4
1.347500E-7	7.880904E-5
1.348000E-7	7.195608E-5
1.348500E-7	1.250665E-4
1.349000E-7	1.165003E-4
1.349500E-7	2.398536E-5
1.350000E-7	-8.052228E-5
1.350500E-7	-2.038756E-4
1.351000E-7	-3.991849E-4
1.351500E-7	-5.962075E-4
1.352000E-7	-7.349799E-4
1.352500E-7	-8.429141E-4
1.353000E-7	-9.285761E-4
1.353500E-7	-9.491349E-4
1.354000E-7	-8.994510E-4
1.354500E-7	-8.223552E-4
1.355000E-7	-7.469726E-4
1.355500E-7	-6.304723E-4
1.356000E-7	-4.077511E-4
1.356500E-7	-1.267798E-4
1.357000E-7	1.010812E-4
1.357500E-7	3.100964E-4
1.358000E-7	5.722221E-4
1.358500E-7	7.709580E-4
1.359000E-7	7.898036E-4
1.359500E-7	7.298402E-4
1.360000E-7	6.955754E-4
1.360500E-7	6.321855E-4
1.361000E-7	5.379573E-4
1.361500E-7	5.071190E-4
1.362000E-7	4.968396E-4
1.362500E-7	4.026114E-4
1.363000E-7	2.124418E-4
1.363500E-7	-1.027944E-5
1.364000E-7	-1.696108E-4
1.364500E-7	-2.073020E-4
1.365000E-7	-1.970226E-4
1.365500E-7	-2.210080E-4
1.366000E-7	-2.038756E-4
1.366500E-7	-7.195608E-5
1.367000E-7	4.111776E-5
1.367500E-7	5.482368E-5
1.368000E-7	9.251496E-5
1.368500E-7	1.524784E-4
1.369000E-7	1.096474E-4
1.369500E-7	2.569860E-5
1.370000E-7	5.139720E-6
1.370500E-7	1.027944E-5
1.371000E-7	-1.027944E-5
1.371500E-7	2.227212E-5
1.372000E-7	1.096474E-4
1.372500E-7	1.833167E-4
1.373000E-7	2.655522E-4
1.373500E-7	3.563539E-4
1.374000E-7	4.248835E-4
1.374500E-7	4.882734E-4
1.375000E-7	5.413838E-4
1.375500E-7	5.019793E-4
1.376000E-7	3.717731E-4
1.376500E-7	2.415668E-4
1.377000E-7	1.010812E-4
1.377500E-7	-9.080172E-5
1.378000E-7	-2.518463E-4
1.378500E-7	-3.255156E-4
1.379000E-7	-3.649201E-4
1.379500E-7	-3.375083E-4
1.380000E-7	-2.107285E-4
1.380500E-7	-1.541916E-5
1.381000E-7	2.004491E-4
1.381500E-7	4.334497E-4
1.382000E-7	6.715901E-4
1.382500E-7	8.874583E-4
1.383000E-7	1.062209E-3
1.383500E-7	1.144444E-3
1.384000E-7	1.106753E-3
1.384500E-7	9.885395E-4
1.385000E-7	8.240684E-4
1.385500E-7	6.304723E-4
1.386000E-7	4.403027E-4
1.386500E-7	2.946773E-4
1.387000E-7	2.021623E-4
1.387500E-7	1.747505E-4
1.388000E-7	2.141550E-4
1.388500E-7	2.809714E-4
1.389000E-7	3.426480E-4
1.389500E-7	4.111776E-4
1.390000E-7	4.882734E-4
1.390500E-7	5.191117E-4
1.391000E-7	4.797072E-4
1.391500E-7	3.871922E-4
1.392000E-7	2.569860E-4
1.392500E-7	1.199268E-4
1.393000E-7	2.055888E-5
1.393500E-7	-3.597804E-5
1.394000E-7	-5.825016E-5
1.394500E-7	-4.797072E-5
1.395000E-7	1.027944E-5
1.395500E-7	1.336327E-4
1.396000E-7	2.998170E-4
1.396500E-7	3.751995E-4
1.397000E-7	3.323686E-4
1.397500E-7	2.758316E-4
1.398000E-7	2.449933E-4
1.398500E-7	1.250665E-4
1.399000E-7	-9.422820E-5
1.399500E-7	-2.638390E-4
1.400000E-7	-3.255156E-4
1.400500E-7	-3.357950E-4
1.401000E-7	-3.700598E-4
1.401500E-7	-3.923319E-4
1.402000E-7	-3.169494E-4
1.402500E-7	-1.336327E-4
1.403000E-7	4.968396E-5
1.403500E-7	1.781770E-4
1.404000E-7	3.238024E-4
1.404500E-7	4.985528E-4
1.405000E-7	5.962075E-4
1.405500E-7	6.064869E-4
1.406000E-7	6.236193E-4
1.406500E-7	6.321855E-4
1.407000E-7	5.105455E-4
1.407500E-7	2.484198E-4
1.408000E-7	-3.083832E-5
1.408500E-7	-2.706919E-4
1.409000E-7	-4.882734E-4
1.409500E-7	-6.818695E-4
1.410000E-7	-8.189287E-4
1.410500E-7	-8.566200E-4
1.411000E-7	-7.932301E-4
1.411500E-7	-6.784430E-4
1.412000E-7	-5.499500E-4
1.412500E-7	-3.991849E-4
1.413000E-7	-2.415668E-4
1.413500E-7	-1.079341E-4
1.414000E-7	2.055888E-5
1.414500E-7	1.696108E-4
1.415000E-7	3.032435E-4
1.415500E-7	3.820525E-4
1.416000E-7	3.923319E-4
1.416500E-7	3.512142E-4
1.417000E-7	2.758316E-4
1.417500E-7	1.970226E-4
1.418000E-7	1.524784E-4
1.418500E-7	1.302062E-4
1.419000E-7	4.968396E-5
1.419500E-7	-9.936792E-5
1.420000E-7	-2.312874E-4
1.420500E-7	-2.929640E-4
1.421000E-7	-3.580672E-4
1.421500E-7	-4.351629E-4
1.422000E-7	-4.471556E-4
1.422500E-7	-3.666334E-4
1.423000E-7	-2.467066E-4
1.423500E-7	-5.825016E-5
1.424000E-7	2.210080E-4
1.424500E-7	4.968396E-4
1.425000E-7	7.041416E-4
1.425500E-7	8.737524E-4
1.426000E-7	1.003959E-3
1.426500E-7	1.048503E-3
1.427000E-7	1.027944E-3
1.427500E-7	9.457085E-4
1.428000E-7	7.898036E-4
1.428500E-7	6.013472E-4
1.429000E-7	4.026114E-4
1.429500E-7	1.627578E-4
1.430000E-7	-8.223552E-5
1.430500E-7	-2.552728E-4
1.431000E-7	-3.940452E-4
1.431500E-7	-5.105455E-4
1.432000E-7	-5.054058E-4
1.432500E-7	-3.786260E-4
1.433000E-7	-2.912508E-4
1.433500E-7	-2.535595E-4
1.434000E-7	-1.130738E-4
1.434500E-7	1.010812E-4
1.435000E-7	2.278609E-4
1.435500E-7	3.015302E-4
1.436000E-7	4.454424E-4
1.436500E-7	6.219061E-4
1.437000E-7	6.904357E-4
1.437500E-7	7.127078E-4
1.438000E-7	8.017963E-4
1.438500E-7	9.302893E-4
1.439000E-7	1.007385E-3
1.439500E-7	1.005672E-3
1.440000E-7	9.868262E-4
1.440500E-7	9.936792E-4
1.441000E-7	1.014238E-3
1.441500E-7	1.021091E-3
1.442000E-7	1.010812E-3
1.442500E-7	1.002245E-3
1.443000E-7	9.971057E-4
1.443500E-7	9.525614E-4
1.444000E-7	8.377743E-4
1.444500E-7	6.715901E-4
1.445000E-7	5.071190E-4
1.445500E-7	3.717731E-4
1.446000E-7	2.432801E-4
1.446500E-7	7.709580E-5
1.447000E-7	-1.147871E-4
1.447500E-7	-2.552728E-4
1.448000E-7	-2.895376E-4
1.448500E-7	-2.398536E-4
1.449000E-7	-1.165003E-4
1.449500E-7	1.113606E-4
1.450000E-7	4.180305E-4
1.450500E-7	7.486859E-4
1.451000E-7	1.120459E-3
1.451500E-7	1.545342E-3
1.452000E-7	1.927395E-3
1.452500E-7	2.163822E-3
1.453000E-7	2.234065E-3
1.453500E-7	2.126131E-3
1.454000E-7	1.838306E-3
1.454500E-7	1.432269E-3
1.455000E-7	9.628409E-4
1.455500E-7	4.334497E-4
1.456000E-7	-9.080172E-5
1.456500E-7	-5.105455E-4
1.457000E-7	-8.206419E-4
1.457500E-7	-1.031370E-3
1.458000E-7	-1.111893E-3
1.458500E-7	-1.096474E-3
1.459000E-7	-1.039937E-3
1.459500E-7	-8.943113E-4
1.460000E-7	-6.013472E-4
1.460500E-7	-2.449933E-4
1.461000E-7	2.569860E-5
1.461500E-7	1.833167E-4
1.462000E-7	2.963905E-4
1.462500E-7	3.751995E-4
1.463000E-7	3.375083E-4
1.463500E-7	1.953094E-4
1.464000E-7	5.311044E-5
1.464500E-7	-3.769128E-5
1.465000E-7	-1.284930E-4
1.465500E-7	-2.124418E-4
1.466000E-7	-2.398536E-4
1.466500E-7	-2.227212E-4
1.467000E-7	-2.261477E-4
1.467500E-7	-2.706919E-4
1.468000E-7	-3.272288E-4
1.468500E-7	-3.580672E-4
1.469000E-7	-3.546407E-4
1.469500E-7	-3.135229E-4
1.470000E-7	-2.021623E-4
1.470500E-7	-2.741184E-5
1.471000E-7	1.541916E-4
1.471500E-7	3.066700E-4
1.472000E-7	4.437291E-4
1.472500E-7	5.927810E-4
1.473000E-7	7.863771E-4
1.473500E-7	1.000532E-3
1.474000E-7	1.182136E-3
1.474500E-7	1.317482E-3
1.475000E-7	1.430555E-3
1.475500E-7	1.495658E-3
1.476000E-7	1.511078E-3
1.476500E-7	1.531637E-3
1.477000E-7	1.529923E-3
1.477500E-7	1.437408E-3
1.478000E-7	1.355173E-3
1.478500E-7	1.355173E-3
1.479000E-7	1.319195E-3
1.479500E-7	1.192415E-3
1.480000E-7	1.135878E-3
1.480500E-7	1.147871E-3
1.481000E-7	1.022804E-3
1.481500E-7	7.452594E-4
1.482000E-7	4.677145E-4
1.482500E-7	1.781770E-4
1.483000E-7	-2.295742E-4
1.483500E-7	-6.733033E-4
1.484000E-7	-1.024517E-3
1.484500E-7	-1.281503E-3
1.485000E-7	-1.505938E-3
1.485500E-7	-1.723519E-3
1.486000E-7	-1.824601E-3
1.486500E-7	-1.725233E-3
1.487000E-7	-1.516217E-3
1.487500E-7	-1.344893E-3
1.488000E-7	-1.113606E-3
1.488500E-7	-6.733033E-4
1.489000E-7	-1.593313E-4
1.489500E-7	2.347139E-4
1.490000E-7	5.687957E-4
1.490500E-7	9.131569E-4
1.491000E-7	1.153010E-3
1.491500E-7	1.279790E-3
1.492000E-7	1.399717E-3
1.492500E-7	1.439122E-3
1.493000E-7	1.339754E-3
1.493500E-7	1.207834E-3
1.494000E-7	1.099900E-3
1.494500E-7	9.302893E-4
1.495000E-7	7.298402E-4
1.495500E-7	5.705089E-4
1.496000E-7	4.146041E-4
1.496500E-7	2.706919E-4
1.497000E-7	2.261477E-4
1.497500E-7	2.638390E-4
1.498000E-7	3.135229E-4
1.498500E-7	4.180305E-4
1.499000E-7	5.979207E-4
1.499500E-7	7.880904E-4
1.500000E-7	9.628409E-4
1.500500E-7	1.115319E-3
1.501000E-7	1.192415E-3
1.501500E-7	1.154724E-3
1.502000E-7	1.017665E-3
1.502500E-7	8.035095E-4
1.503000E-7	5.345309E-4
1.503500E-7	2.347139E-4
1.504000E-7	-7.709580E-5
1.504500E-7	-3.614936E-4
1.505000E-7	-6.064869E-4
1.505500E-7	-8.240684E-4
1.506000E-7	-9.594144E-4
1.506500E-7	-9.782600E-4
1.507000E-7	-9.011642E-4
1.507500E-7	-7.863771E-4
1.508000E-7	-6.133399E-4
1.508500E-7	-3.632069E-4
1.509000E-7	-1.233533E-4
1.509500E-7	7.024284E-5
1.510000E-7	2.706919E-4
1.510500E-7	4.677145E-4
1.511000E-7	5.328176E-4
1.511500E-7	4.334497E-4
1.512000E-7	2.998170E-4
1.512500E-7	1.610446E-4
1.513000E-7	-6.338988E-5
1.513500E-7	-3.203759E-4
1.514000E-7	-4.968396E-4
1.514500E-7	-6.338988E-4
1.515000E-7	-7.778109E-4
1.515500E-7	-8.206419E-4
1.516000E-7	-6.887225E-4
1.516500E-7	-4.711410E-4
1.517000E-7	-2.021623E-4
1.517500E-7	2.055888E-4
1.518000E-7	7.743845E-4
1.518500E-7	1.372305E-3
1.519000E-7	1.886277E-3
1.519500E-7	2.316300E-3
1.520000E-7	2.676081E-3
1.520500E-7	2.869677E-3
1.521000E-7	2.809714E-3
1.521500E-7	2.585279E-3
1.522000E-7	2.318014E-3
1.522500E-7	1.995925E-3
1.523000E-7	1.547056E-3
1.523500E-7	1.074201E-3
1.524000E-7	7.349799E-4
1.524500E-7	5.122587E-4
1.525000E-7	3.340818E-4
1.525500E-7	2.432801E-4
1.526000E-7	2.946773E-4
1.526500E-7	3.923319E-4
1.527000E-7	4.420159E-4
1.527500E-7	5.002661E-4
1.528000E-7	6.236193E-4
1.528500E-7	7.281270E-4
1.529000E-7	7.229873E-4
1.529500E-7	6.236193E-4
1.530000E-7	4.728542E-4
1.530500E-7	3.083832E-4
1.531000E-7	1.284930E-4
1.531500E-7	-1.045076E-4
1.532000E-7	-3.546407E-4
1.532500E-7	-5.191117E-4
1.533000E-7	-5.979207E-4
1.533500E-7	-6.510312E-4
1.534000E-7	-6.630239E-4
1.534500E-7	-6.287591E-4
1.535000E-7	-5.876413E-4
1.535500E-7	-5.413838E-4
1.536000E-7	-4.197438E-4
1.536500E-7	-2.467066E-4
1.537000E-7	-8.737524E-5
1.537500E-7	8.737524E-5
1.538000E-7	2.981038E-4
1.538500E-7	4.660013E-4
1.539000E-7	5.448103E-4
1.539500E-7	5.790751E-4
1.540000E-7	6.150531E-4
1.540500E-7	6.150531E-4
1.541000E-7	5.293911E-4
1.541500E-7	3.666334E-4
1.542000E-7	1.627578E-4
1.542500E-7	-1.079341E-4
1.543000E-7	-4.660013E-4
1.543500E-7	-8.497670E-4
1.544000E-7	-1.159863E-3
1.544500E-7	-1.399717E-3
1.545000E-7	-1.622438E-3
1.545500E-7	-1.821174E-3
1.546000E-7	-1.906836E-3
1.546500E-7	-1.869145E-3
1.547000E-7	-1.744078E-3
1.547500E-7	-1.523070E-3
1.548000E-7	-1.228393E-3
1.548500E-7	-9.422820E-4
1.549000E-7	-6.733033E-4
1.549500E-7	-4.008981E-4
1.550000E-7	-1.421989E-4
1.550500E-7	1.027944E-4
1.551000E-7	3.906187E-4
1.551500E-7	7.075681E-4
1.552000E-7	9.936792E-4
1.552500E-7	1.200981E-3
1.553000E-7	1.293496E-3
1.553500E-7	1.281503E-3
1.554000E-7	1.243812E-3
1.554500E-7	1.180422E-3
1.555000E-7	1.034797E-3
1.555500E-7	8.429141E-4
1.556000E-7	7.024284E-4
1.556500E-7	5.825016E-4
1.557000E-7	4.608615E-4
1.557500E-7	3.871922E-4
1.558000E-7	3.529274E-4
1.558500E-7	2.621257E-4
1.559000E-7	7.366932E-5
1.559500E-7	-1.507651E-4
1.560000E-7	-3.255156E-4
1.560500E-7	-4.522953E-4
1.561000E-7	-6.030605E-4
1.561500E-7	-7.503991E-4
1.562000E-7	-7.606785E-4
1.562500E-7	-6.270458E-4
1.563000E-7	-5.499500E-4
1.563500E-7	-5.122587E-4
1.564000E-7	-3.854790E-4
1.564500E-7	-1.867432E-4
1.565000E-7	1.370592E-5
1.565500E-7	2.518463E-4
1.566000E-7	5.465235E-4
1.566500E-7	8.257817E-4
1.567000E-7	1.098187E-3
1.567500E-7	1.411710E-3
1.568000E-7	1.730372E-3
1.568500E-7	1.970226E-3
1.569000E-7	2.086726E-3
1.569500E-7	2.097006E-3
1.570000E-7	2.067881E-3
1.570500E-7	2.050748E-3
1.571000E-7	2.021623E-3
1.571500E-7	1.965086E-3
1.572000E-7	1.925682E-3
1.572500E-7	1.911976E-3
1.573000E-7	1.864005E-3
1.573500E-7	1.756071E-3
1.574000E-7	1.620725E-3
1.574500E-7	1.476813E-3
1.575000E-7	1.307202E-3
1.575500E-7	1.129025E-3
1.576000E-7	9.782600E-4
1.576500E-7	8.377743E-4
1.577000E-7	6.458915E-4
1.577500E-7	3.923319E-4
1.578000E-7	1.764637E-4
1.578500E-7	7.538256E-5
1.579000E-7	3.083832E-5
1.579500E-7	-8.566200E-6
1.580000E-7	1.713240E-5
1.580500E-7	1.370592E-4
1.581000E-7	2.621257E-4
1.581500E-7	3.666334E-4
1.582000E-7	5.311044E-4
1.582500E-7	7.075681E-4
1.583000E-7	7.709580E-4
1.583500E-7	7.606785E-4
1.584000E-7	8.137890E-4
1.584500E-7	9.131569E-4
1.585000E-7	9.285761E-4
1.585500E-7	8.668994E-4
1.586000E-7	8.360611E-4
1.586500E-7	8.549067E-4
1.587000E-7	8.412008E-4
1.587500E-7	7.915169E-4
1.588000E-7	8.137890E-4
1.588500E-7	9.097304E-4
1.589000E-7	9.885395E-4
1.589500E-7	1.067348E-3
1.590000E-7	1.204408E-3
1.590500E-7	1.327761E-3
1.591000E-7	1.356886E-3
1.591500E-7	1.353460E-3
1.592000E-7	1.363739E-3
1.592500E-7	1.356886E-3
1.593000E-7	1.320908E-3
1.593500E-7	1.236959E-3
1.594000E-7	1.086194E-3
1.594500E-7	9.388555E-4
1.595000E-7	8.480538E-4
1.595500E-7	7.298402E-4
1.596000E-7	5.585162E-4
1.596500E-7	4.060379E-4
1.597000E-7	2.689787E-4
1.597500E-7	1.182136E-4
1.598000E-7	3.940452E-5
1.598500E-7	6.681636E-5
1.599000E-7	8.223552E-5
1.599500E-7	5.311044E-5
1.600000E-7	5.653692E-5
1.600500E-7	1.027944E-4
1.601000E-7	1.507651E-4
1.601500E-7	2.158682E-4
1.602000E-7	3.529274E-4
1.602500E-7	5.756486E-4
1.603000E-7	8.429141E-4
1.603500E-7	1.060496E-3
1.604000E-7	1.146158E-3
1.604500E-7	1.146158E-3
1.605000E-7	1.086194E-3
1.605500E-7	9.251496E-4
1.606000E-7	7.075681E-4
1.606500E-7	5.311044E-4
1.607000E-7	3.563539E-4
1.607500E-7	1.678975E-4
1.608000E-7	5.996340E-5
1.608500E-7	4.111776E-5
1.609000E-7	-1.884564E-5
1.609500E-7	-7.195608E-5
1.610000E-7	4.625748E-5
1.610500E-7	3.255156E-4
1.611000E-7	5.276779E-4
1.611500E-7	5.962075E-4
1.612000E-7	6.407517E-4
1.612500E-7	6.767298E-4
1.613000E-7	5.962075E-4
1.613500E-7	4.231703E-4
1.614000E-7	2.655522E-4
1.614500E-7	1.130738E-4
1.615000E-7	-1.147871E-4
1.615500E-7	-3.529274E-4
1.616000E-7	-4.420159E-4
1.616500E-7	-3.803393E-4
1.617000E-7	-2.689787E-4
1.617500E-7	-1.010812E-4
1.618000E-7	1.576181E-4
1.618500E-7	4.283100E-4
1.619000E-7	6.715901E-4
1.619500E-7	9.474217E-4
1.620000E-7	1.271224E-3
1.620500E-7	1.528210E-3
1.621000E-7	1.672122E-3
1.621500E-7	1.752644E-3
1.622000E-7	1.824601E-3
1.622500E-7	1.848586E-3
1.623000E-7	1.740652E-3
1.623500E-7	1.535063E-3
1.624000E-7	1.355173E-3
1.624500E-7	1.187275E-3
1.625000E-7	9.594144E-4
1.625500E-7	6.441782E-4
1.626000E-7	3.118097E-4
1.626500E-7	0.000000E+0
1.627000E-7	-2.706919E-4
1.627500E-7	-4.728542E-4
1.628000E-7	-6.201929E-4
1.628500E-7	-6.990019E-4
1.629000E-7	-6.750165E-4
1.629500E-7	-5.516633E-4
1.630000E-7	-3.443612E-4
1.630500E-7	-2.398536E-5
1.631000E-7	3.700598E-4
1.631500E-7	7.606785E-4
1.632000E-7	1.130738E-3
1.632500E-7	1.430555E-3
1.633000E-7	1.555622E-3
1.633500E-7	1.517931E-3
1.634000E-7	1.427129E-3
1.634500E-7	1.295209E-3
1.635000E-7	1.026231E-3
1.635500E-7	6.972887E-4
1.636000E-7	4.454424E-4
1.636500E-7	2.963905E-4
1.637000E-7	2.124418E-4
1.637500E-7	2.586992E-4
1.638000E-7	4.728542E-4
1.638500E-7	7.898036E-4
1.639000E-7	1.134165E-3
1.639500E-7	1.504225E-3
1.640000E-7	1.901696E-3
1.640500E-7	2.271756E-3
1.641000E-7	2.544161E-3
1.641500E-7	2.701779E-3
1.642000E-7	2.780588E-3
1.642500E-7	2.785728E-3
1.643000E-7	2.634963E-3
1.643500E-7	2.319727E-3
1.644000E-7	1.958233E-3
1.644500E-7	1.593313E-3
1.645000E-7	1.175283E-3
1.645500E-7	7.829507E-4
1.646000E-7	5.413838E-4
1.646500E-7	4.197438E-4
1.647000E-7	3.032435E-4
1.647500E-7	2.381404E-4
1.648000E-7	2.706919E-4
1.648500E-7	3.289421E-4
1.649000E-7	3.495010E-4
1.649500E-7	3.546407E-4
1.650000E-7	3.375083E-4
1.650500E-7	2.689787E-4
1.651000E-7	1.781770E-4
1.651500E-7	1.404857E-4
1.652000E-7	1.747505E-4
1.652500E-7	2.261477E-4
1.653000E-7	2.415668E-4
1.653500E-7	2.535595E-4
1.654000E-7	3.203759E-4
1.654500E-7	4.283100E-4
1.655000E-7	5.242514E-4
1.655500E-7	5.944943E-4
1.656000E-7	6.493179E-4
1.656500E-7	6.767298E-4
1.657000E-7	6.321855E-4
1.657500E-7	4.882734E-4
1.658000E-7	2.724052E-4
1.658500E-7	7.538256E-5
1.659000E-7	-6.338988E-5
1.659500E-7	-1.541916E-4
1.660000E-7	-1.764637E-4
1.660500E-7	-1.130738E-4
1.661000E-7	-1.884564E-5
1.661500E-7	8.737524E-5
1.662000E-7	2.381404E-4
1.662500E-7	3.940452E-4
1.663000E-7	4.608615E-4
1.663500E-7	4.488689E-4
1.664000E-7	4.574351E-4
1.664500E-7	5.019793E-4
1.665000E-7	5.242514E-4
1.665500E-7	5.054058E-4
1.666000E-7	4.694277E-4
1.666500E-7	4.317365E-4
