Study Name	Ni_calibration_001
Sample Name	2017-11-16
Run Name	40_deg
Operator	Cody
Date	11/16/2017
Time	11:50 AM
Sign	FIX
Grating Spacing	05.20um
Channel	2
Number Traces	5000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	11:52:51 AM
	
Time	Amplitude
8.380000E-8	1.012384E-2
8.385000E-8	1.012384E-2
8.390000E-8	1.008958E-2
8.395000E-8	1.011528E-2
8.400000E-8	1.024375E-2
8.405000E-8	1.040649E-2
8.410000E-8	1.050070E-2
8.415000E-8	1.049214E-2
8.420000E-8	1.049214E-2
8.425000E-8	1.050927E-2
8.430000E-8	1.048357E-2
8.435000E-8	1.041505E-2
8.440000E-8	1.033797E-2
8.445000E-8	1.029514E-2
8.450000E-8	1.031227E-2
8.455000E-8	1.037223E-2
8.460000E-8	1.040649E-2
8.465000E-8	1.044075E-2
8.470000E-8	1.054353E-2
8.475000E-8	1.074052E-2
8.480000E-8	1.089469E-2
8.485000E-8	1.094608E-2
8.490000E-8	1.092039E-2
8.495000E-8	1.086043E-2
8.500000E-8	1.075765E-2
8.505000E-8	1.060348E-2
8.510000E-8	1.040649E-2
8.515000E-8	1.012384E-2
8.520000E-8	9.841196E-3
8.525000E-8	9.618506E-3
8.530000E-8	9.438641E-3
8.535000E-8	9.267341E-3
8.540000E-8	9.130301E-3
8.545000E-8	9.061780E-3
8.550000E-8	9.010390E-3
8.555000E-8	9.036085E-3
8.560000E-8	9.173126E-3
8.565000E-8	9.335861E-3
8.570000E-8	9.430076E-3
8.575000E-8	9.549986E-3
8.580000E-8	9.729851E-3
8.585000E-8	9.841196E-3
8.590000E-8	9.866891E-3
8.595000E-8	9.901151E-3
8.600000E-8	9.978237E-3
8.605000E-8	9.986802E-3
8.610000E-8	9.901151E-3
8.615000E-8	9.841196E-3
8.620000E-8	9.789806E-3
8.625000E-8	9.644201E-3
8.630000E-8	9.455771E-3
8.635000E-8	9.387251E-3
8.640000E-8	9.361556E-3
8.645000E-8	9.310166E-3
8.650000E-8	9.275906E-3
8.655000E-8	9.327296E-3
8.660000E-8	9.378686E-3
8.665000E-8	9.421511E-3
8.670000E-8	9.490031E-3
8.675000E-8	9.584246E-3
8.680000E-8	9.721286E-3
8.685000E-8	9.798371E-3
8.690000E-8	9.729851E-3
8.695000E-8	9.627071E-3
8.700000E-8	9.609941E-3
8.705000E-8	9.498596E-3
8.710000E-8	9.233081E-3
8.715000E-8	8.941870E-3
8.720000E-8	8.727745E-3
8.725000E-8	8.530750E-3
8.730000E-8	8.368015E-3
8.735000E-8	8.290930E-3
8.740000E-8	8.299495E-3
8.745000E-8	8.419405E-3
8.750000E-8	8.599270E-3
8.755000E-8	8.744875E-3
8.760000E-8	8.881915E-3
8.765000E-8	9.104606E-3
8.770000E-8	9.293036E-3
8.775000E-8	9.327296E-3
8.780000E-8	9.310166E-3
8.785000E-8	9.310166E-3
8.790000E-8	9.198821E-3
8.795000E-8	9.010390E-3
8.800000E-8	8.856220E-3
8.805000E-8	8.684920E-3
8.810000E-8	8.470795E-3
8.815000E-8	8.359450E-3
8.820000E-8	8.385145E-3
8.825000E-8	8.419405E-3
8.830000E-8	8.547880E-3
8.835000E-8	8.796265E-3
8.840000E-8	9.027520E-3
8.845000E-8	9.138866E-3
8.850000E-8	9.224516E-3
8.855000E-8	9.301601E-3
8.860000E-8	9.378686E-3
8.865000E-8	9.438641E-3
8.870000E-8	9.404381E-3
8.875000E-8	9.258776E-3
8.880000E-8	9.173126E-3
8.885000E-8	9.121736E-3
8.890000E-8	8.993260E-3
8.895000E-8	8.916175E-3
8.900000E-8	8.976130E-3
8.905000E-8	9.044650E-3
8.910000E-8	9.061780E-3
8.915000E-8	9.130301E-3
8.920000E-8	9.233081E-3
8.925000E-8	9.284471E-3
8.930000E-8	9.327296E-3
8.935000E-8	9.370121E-3
8.940000E-8	9.335861E-3
8.945000E-8	9.233081E-3
8.950000E-8	9.087476E-3
8.955000E-8	8.959000E-3
8.960000E-8	8.864785E-3
8.965000E-8	8.847655E-3
8.970000E-8	8.813395E-3
8.975000E-8	8.727745E-3
8.980000E-8	8.744875E-3
8.985000E-8	8.839090E-3
8.990000E-8	8.933305E-3
8.995000E-8	9.096041E-3
9.000000E-8	9.301601E-3
9.005000E-8	9.472901E-3
9.010000E-8	9.592811E-3
9.015000E-8	9.704156E-3
9.020000E-8	9.764111E-3
9.025000E-8	9.781241E-3
9.030000E-8	9.772676E-3
9.035000E-8	9.695591E-3
9.040000E-8	9.549986E-3
9.045000E-8	9.412946E-3
9.050000E-8	9.190256E-3
9.055000E-8	8.933305E-3
9.060000E-8	8.839090E-3
9.065000E-8	8.796265E-3
9.070000E-8	8.642095E-3
9.075000E-8	8.530750E-3
9.080000E-8	8.599270E-3
9.085000E-8	8.736310E-3
9.090000E-8	8.839090E-3
9.095000E-8	9.010390E-3
9.100000E-8	9.250211E-3
9.105000E-8	9.447206E-3
9.110000E-8	9.549986E-3
9.115000E-8	9.584246E-3
9.120000E-8	9.618506E-3
9.125000E-8	9.661331E-3
9.130000E-8	9.567116E-3
9.135000E-8	9.335861E-3
9.140000E-8	9.121736E-3
9.145000E-8	8.976130E-3
9.150000E-8	8.762005E-3
9.155000E-8	8.530750E-3
9.160000E-8	8.427970E-3
9.165000E-8	8.402275E-3
9.170000E-8	8.299495E-3
9.175000E-8	8.290930E-3
9.180000E-8	8.453665E-3
9.185000E-8	8.616400E-3
9.190000E-8	8.676355E-3
9.195000E-8	8.813395E-3
9.200000E-8	8.959000E-3
9.205000E-8	8.941870E-3
9.210000E-8	8.847655E-3
9.215000E-8	8.804830E-3
9.220000E-8	8.762005E-3
9.225000E-8	8.684920E-3
9.230000E-8	8.633530E-3
9.235000E-8	8.496490E-3
9.240000E-8	8.299495E-3
9.245000E-8	8.119629E-3
9.250000E-8	7.999719E-3
9.255000E-8	7.922634E-3
9.260000E-8	7.888374E-3
9.265000E-8	7.862679E-3
9.270000E-8	7.836984E-3
9.275000E-8	7.871244E-3
9.280000E-8	7.974024E-3
9.285000E-8	8.008284E-3
9.290000E-8	7.974024E-3
9.295000E-8	7.948329E-3
9.300000E-8	7.931199E-3
9.305000E-8	7.888374E-3
9.310000E-8	7.794159E-3
9.315000E-8	7.699944E-3
9.320000E-8	7.614294E-3
9.325000E-8	7.562904E-3
9.330000E-8	7.502949E-3
9.335000E-8	7.442994E-3
9.340000E-8	7.477254E-3
9.345000E-8	7.562904E-3
9.350000E-8	7.631424E-3
9.355000E-8	7.717074E-3
9.360000E-8	7.845549E-3
9.365000E-8	7.965459E-3
9.370000E-8	8.051109E-3
9.375000E-8	8.162454E-3
9.380000E-8	8.290930E-3
9.385000E-8	8.385145E-3
9.390000E-8	8.445100E-3
9.395000E-8	8.556445E-3
9.400000E-8	8.727745E-3
9.405000E-8	8.839090E-3
9.410000E-8	8.864785E-3
9.415000E-8	8.899045E-3
9.420000E-8	8.967565E-3
9.425000E-8	8.916175E-3
9.430000E-8	8.796265E-3
9.435000E-8	8.710615E-3
9.440000E-8	8.624965E-3
9.445000E-8	8.470795E-3
9.450000E-8	8.308060E-3
9.455000E-8	8.196714E-3
9.460000E-8	8.093934E-3
9.465000E-8	8.016849E-3
9.470000E-8	7.991154E-3
9.475000E-8	7.974024E-3
9.480000E-8	7.965459E-3
9.485000E-8	8.008284E-3
9.490000E-8	8.059674E-3
9.495000E-8	8.085369E-3
9.500000E-8	8.102499E-3
9.505000E-8	8.085369E-3
9.510000E-8	7.999719E-3
9.515000E-8	7.828419E-3
9.520000E-8	7.665684E-3
9.525000E-8	7.520079E-3
9.530000E-8	7.297388E-3
9.535000E-8	7.117523E-3
9.540000E-8	7.091828E-3
9.545000E-8	7.143218E-3
9.550000E-8	7.160348E-3
9.555000E-8	7.254563E-3
9.560000E-8	7.494384E-3
9.565000E-8	7.768464E-3
9.570000E-8	7.965459E-3
9.575000E-8	8.179584E-3
9.580000E-8	8.385145E-3
9.585000E-8	8.453665E-3
9.590000E-8	8.359450E-3
9.595000E-8	8.273800E-3
9.600000E-8	8.179584E-3
9.605000E-8	7.956894E-3
9.610000E-8	7.639989E-3
9.615000E-8	7.391604E-3
9.620000E-8	7.245998E-3
9.625000E-8	7.117523E-3
9.630000E-8	7.049003E-3
9.635000E-8	7.023308E-3
9.640000E-8	7.049003E-3
9.645000E-8	7.108958E-3
9.650000E-8	7.143218E-3
9.655000E-8	7.134653E-3
9.660000E-8	7.126088E-3
9.665000E-8	7.091828E-3
9.670000E-8	6.971918E-3
9.675000E-8	6.843443E-3
9.680000E-8	6.809183E-3
9.685000E-8	6.774923E-3
9.690000E-8	6.689273E-3
9.695000E-8	6.646448E-3
9.700000E-8	6.732098E-3
9.705000E-8	6.817748E-3
9.710000E-8	6.894833E-3
9.715000E-8	7.031873E-3
9.720000E-8	7.237433E-3
9.725000E-8	7.383039E-3
9.730000E-8	7.485819E-3
9.735000E-8	7.631424E-3
9.740000E-8	7.794159E-3
9.745000E-8	7.879809E-3
9.750000E-8	7.888374E-3
9.755000E-8	7.854114E-3
9.760000E-8	7.794159E-3
9.765000E-8	7.734204E-3
9.770000E-8	7.674249E-3
9.775000E-8	7.588599E-3
9.780000E-8	7.554339E-3
9.785000E-8	7.580034E-3
9.790000E-8	7.580034E-3
9.795000E-8	7.545774E-3
9.800000E-8	7.554339E-3
9.805000E-8	7.588599E-3
9.810000E-8	7.614294E-3
9.815000E-8	7.657119E-3
9.820000E-8	7.682814E-3
9.825000E-8	7.631424E-3
9.830000E-8	7.545774E-3
9.835000E-8	7.451559E-3
9.840000E-8	7.357344E-3
9.845000E-8	7.254563E-3
9.850000E-8	7.151783E-3
9.855000E-8	7.066133E-3
9.860000E-8	6.946223E-3
9.865000E-8	6.774923E-3
9.870000E-8	6.569363E-3
9.875000E-8	6.492278E-3
9.880000E-8	6.458017E-3
9.885000E-8	6.295282E-3
9.890000E-8	6.072592E-3
9.895000E-8	6.004072E-3
9.900000E-8	6.029767E-3
9.905000E-8	5.995507E-3
9.910000E-8	5.961247E-3
9.915000E-8	6.055462E-3
9.920000E-8	6.226762E-3
9.925000E-8	6.406627E-3
9.930000E-8	6.603623E-3
9.935000E-8	6.774923E-3
9.940000E-8	6.929093E-3
9.945000E-8	7.117523E-3
9.950000E-8	7.194608E-3
9.955000E-8	7.117523E-3
9.960000E-8	6.997613E-3
9.965000E-8	6.903398E-3
9.970000E-8	6.732098E-3
9.975000E-8	6.509408E-3
9.980000E-8	6.286717E-3
9.985000E-8	6.081157E-3
9.990000E-8	5.918422E-3
9.995000E-8	5.815642E-3
1.000000E-7	5.772817E-3
1.000500E-7	5.789947E-3
1.001000E-7	5.815642E-3
1.001500E-7	5.824207E-3
1.002000E-7	5.867032E-3
1.002500E-7	6.004072E-3
1.003000E-7	6.123982E-3
1.003500E-7	6.218197E-3
1.004000E-7	6.380932E-3
1.004500E-7	6.535103E-3
1.005000E-7	6.586493E-3
1.005500E-7	6.646448E-3
1.006000E-7	6.749228E-3
1.006500E-7	6.800618E-3
1.007000E-7	6.766358E-3
1.007500E-7	6.706403E-3
1.008000E-7	6.637883E-3
1.008500E-7	6.500843E-3
1.009000E-7	6.286717E-3
1.009500E-7	6.021202E-3
1.010000E-7	5.798512E-3
1.010500E-7	5.644342E-3
1.011000E-7	5.438781E-3
1.011500E-7	5.284611E-3
1.012000E-7	5.318871E-3
1.012500E-7	5.395956E-3
1.013000E-7	5.413086E-3
1.013500E-7	5.575821E-3
1.014000E-7	5.884162E-3
1.014500E-7	6.106852E-3
1.015000E-7	6.278152E-3
1.015500E-7	6.560798E-3
1.016000E-7	6.792053E-3
1.016500E-7	6.826313E-3
1.017000E-7	6.783488E-3
1.017500E-7	6.732098E-3
1.018000E-7	6.612188E-3
1.018500E-7	6.432322E-3
1.019000E-7	6.243892E-3
1.019500E-7	6.038332E-3
1.020000E-7	5.789947E-3
1.020500E-7	5.618647E-3
1.021000E-7	5.507301E-3
1.021500E-7	5.438781E-3
1.022000E-7	5.413086E-3
1.022500E-7	5.438781E-3
1.023000E-7	5.395956E-3
1.023500E-7	5.310306E-3
1.024000E-7	5.301741E-3
1.024500E-7	5.293176E-3
1.025000E-7	5.190396E-3
1.025500E-7	5.079051E-3
1.026000E-7	5.001966E-3
1.026500E-7	4.839231E-3
1.027000E-7	4.633670E-3
1.027500E-7	4.470935E-3
1.028000E-7	4.273940E-3
1.028500E-7	4.102640E-3
1.029000E-7	4.076945E-3
1.029500E-7	4.102640E-3
1.030000E-7	4.059815E-3
1.030500E-7	4.068380E-3
1.031000E-7	4.162595E-3
1.031500E-7	4.265375E-3
1.032000E-7	4.359590E-3
1.032500E-7	4.428110E-3
1.033000E-7	4.436675E-3
1.033500E-7	4.436675E-3
1.034000E-7	4.470935E-3
1.034500E-7	4.470935E-3
1.035000E-7	4.453805E-3
1.035500E-7	4.488065E-3
1.036000E-7	4.522325E-3
1.036500E-7	4.548020E-3
1.037000E-7	4.633670E-3
1.037500E-7	4.762146E-3
1.038000E-7	4.847796E-3
1.038500E-7	4.924881E-3
1.039000E-7	4.993401E-3
1.039500E-7	5.027661E-3
1.040000E-7	5.061921E-3
1.040500E-7	5.096181E-3
1.041000E-7	5.104746E-3
1.041500E-7	5.036226E-3
1.042000E-7	4.924881E-3
1.042500E-7	4.822101E-3
1.043000E-7	4.762146E-3
1.043500E-7	4.702190E-3
1.044000E-7	4.590845E-3
1.044500E-7	4.453805E-3
1.045000E-7	4.393850E-3
1.045500E-7	4.419545E-3
1.046000E-7	4.453805E-3
1.046500E-7	4.496630E-3
1.047000E-7	4.530890E-3
1.047500E-7	4.582280E-3
1.048000E-7	4.633670E-3
1.048500E-7	4.719320E-3
1.049000E-7	4.839231E-3
1.049500E-7	4.984836E-3
1.050000E-7	5.139006E-3
1.050500E-7	5.284611E-3
1.051000E-7	5.387391E-3
1.051500E-7	5.464476E-3
1.052000E-7	5.473041E-3
1.052500E-7	5.413086E-3
1.053000E-7	5.327436E-3
1.053500E-7	5.250351E-3
1.054000E-7	5.130441E-3
1.054500E-7	5.010531E-3
1.055000E-7	4.924881E-3
1.055500E-7	4.822101E-3
1.056000E-7	4.710755E-3
1.056500E-7	4.693625E-3
1.057000E-7	4.736450E-3
1.057500E-7	4.719320E-3
1.058000E-7	4.736450E-3
1.058500E-7	4.907751E-3
1.059000E-7	5.104746E-3
1.059500E-7	5.276046E-3
1.060000E-7	5.490171E-3
1.060500E-7	5.678602E-3
1.061000E-7	5.764252E-3
1.061500E-7	5.824207E-3
1.062000E-7	5.892727E-3
1.062500E-7	5.909857E-3
1.063000E-7	5.875597E-3
1.063500E-7	5.807077E-3
1.064000E-7	5.670037E-3
1.064500E-7	5.541561E-3
1.065000E-7	5.464476E-3
1.065500E-7	5.318871E-3
1.066000E-7	5.079051E-3
1.066500E-7	4.856361E-3
1.067000E-7	4.650800E-3
1.067500E-7	4.445240E-3
1.068000E-7	4.282505E-3
1.068500E-7	4.179725E-3
1.069000E-7	4.111205E-3
1.069500E-7	4.102640E-3
1.070000E-7	4.111205E-3
1.070500E-7	4.051250E-3
1.071000E-7	4.025555E-3
1.071500E-7	4.111205E-3
1.072000E-7	4.205420E-3
1.072500E-7	4.256810E-3
1.073000E-7	4.308200E-3
1.073500E-7	4.342460E-3
1.074000E-7	4.342460E-3
1.074500E-7	4.376720E-3
1.075000E-7	4.393850E-3
1.075500E-7	4.359590E-3
1.076000E-7	4.359590E-3
1.076500E-7	4.393850E-3
1.077000E-7	4.376720E-3
1.077500E-7	4.470935E-3
1.078000E-7	4.727885E-3
1.078500E-7	4.933446E-3
1.079000E-7	5.027661E-3
1.079500E-7	5.198961E-3
1.080000E-7	5.387391E-3
1.080500E-7	5.395956E-3
1.081000E-7	5.353131E-3
1.081500E-7	5.370261E-3
1.082000E-7	5.318871E-3
1.082500E-7	5.130441E-3
1.083000E-7	4.924881E-3
1.083500E-7	4.745015E-3
1.084000E-7	4.556585E-3
1.084500E-7	4.351025E-3
1.085000E-7	4.179725E-3
1.085500E-7	4.145465E-3
1.086000E-7	4.231115E-3
1.086500E-7	4.316765E-3
1.087000E-7	4.359590E-3
1.087500E-7	4.496630E-3
1.088000E-7	4.676495E-3
1.088500E-7	4.727885E-3
1.089000E-7	4.659365E-3
1.089500E-7	4.590845E-3
1.090000E-7	4.513760E-3
1.090500E-7	4.436675E-3
1.091000E-7	4.385285E-3
1.091500E-7	4.325330E-3
1.092000E-7	4.282505E-3
1.092500E-7	4.333895E-3
1.093000E-7	4.496630E-3
1.093500E-7	4.642235E-3
1.094000E-7	4.787841E-3
1.094500E-7	4.976271E-3
1.095000E-7	5.198961E-3
1.095500E-7	5.353131E-3
1.096000E-7	5.438781E-3
1.096500E-7	5.421651E-3
1.097000E-7	5.216091E-3
1.097500E-7	4.942011E-3
1.098000E-7	4.642235E-3
1.098500E-7	4.205420E-3
1.099000E-7	3.734344E-3
1.099500E-7	3.451699E-3
1.100000E-7	3.314659E-3
1.100500E-7	3.203314E-3
1.101000E-7	3.177619E-3
1.101500E-7	3.280399E-3
1.102000E-7	3.443134E-3
1.102500E-7	3.640129E-3
1.103000E-7	3.871384E-3
1.103500E-7	4.128335E-3
1.104000E-7	4.393850E-3
1.104500E-7	4.633670E-3
1.105000E-7	4.753581E-3
1.105500E-7	4.762146E-3
1.106000E-7	4.753581E-3
1.106500E-7	4.753581E-3
1.107000E-7	4.727885E-3
1.107500E-7	4.659365E-3
1.108000E-7	4.582280E-3
1.108500E-7	4.496630E-3
1.109000E-7	4.419545E-3
1.109500E-7	4.436675E-3
1.110000E-7	4.470935E-3
1.110500E-7	4.513760E-3
1.111000E-7	4.505195E-3
1.111500E-7	4.462370E-3
1.112000E-7	4.436675E-3
1.112500E-7	4.419545E-3
1.113000E-7	4.393850E-3
1.113500E-7	4.359590E-3
1.114000E-7	4.436675E-3
1.114500E-7	4.565150E-3
1.115000E-7	4.676495E-3
1.115500E-7	4.830666E-3
1.116000E-7	5.027661E-3
1.116500E-7	5.173266E-3
1.117000E-7	5.267481E-3
1.117500E-7	5.387391E-3
1.118000E-7	5.421651E-3
1.118500E-7	5.318871E-3
1.119000E-7	5.190396E-3
1.119500E-7	5.010531E-3
1.120000E-7	4.702190E-3
1.120500E-7	4.359590E-3
1.121000E-7	4.119770E-3
1.121500E-7	3.888515E-3
1.122000E-7	3.614434E-3
1.122500E-7	3.443134E-3
1.123000E-7	3.366049E-3
1.123500E-7	3.263269E-3
1.124000E-7	3.220444E-3
1.124500E-7	3.288964E-3
1.125000E-7	3.383179E-3
1.125500E-7	3.451699E-3
1.126000E-7	3.622999E-3
1.126500E-7	3.828559E-3
1.127000E-7	3.905645E-3
1.127500E-7	3.948470E-3
1.128000E-7	4.025555E-3
1.128500E-7	4.094075E-3
1.129000E-7	4.076945E-3
1.129500E-7	4.025555E-3
1.130000E-7	3.982730E-3
1.130500E-7	3.982730E-3
1.131000E-7	4.008425E-3
1.131500E-7	3.982730E-3
1.132000E-7	3.939905E-3
1.132500E-7	4.025555E-3
1.133000E-7	4.179725E-3
1.133500E-7	4.325330E-3
1.134000E-7	4.496630E-3
1.134500E-7	4.702190E-3
1.135000E-7	4.873491E-3
1.135500E-7	4.950576E-3
1.136000E-7	5.001966E-3
1.136500E-7	5.027661E-3
1.137000E-7	4.976271E-3
1.137500E-7	4.882056E-3
1.138000E-7	4.762146E-3
1.138500E-7	4.599410E-3
1.139000E-7	4.436675E-3
1.139500E-7	4.351025E-3
1.140000E-7	4.299635E-3
1.140500E-7	4.205420E-3
1.141000E-7	4.094075E-3
1.141500E-7	3.999860E-3
1.142000E-7	3.914210E-3
1.142500E-7	3.828559E-3
1.143000E-7	3.742909E-3
1.143500E-7	3.674389E-3
1.144000E-7	3.691519E-3
1.144500E-7	3.700084E-3
1.145000E-7	3.674389E-3
1.145500E-7	3.742909E-3
1.146000E-7	3.922775E-3
1.146500E-7	4.102640E-3
1.147000E-7	4.308200E-3
1.147500E-7	4.625105E-3
1.148000E-7	4.933446E-3
1.148500E-7	5.147571E-3
1.149000E-7	5.318871E-3
1.149500E-7	5.438781E-3
1.150000E-7	5.473041E-3
1.150500E-7	5.438781E-3
1.151000E-7	5.310306E-3
1.151500E-7	5.096181E-3
1.152000E-7	4.890621E-3
1.152500E-7	4.702190E-3
1.153000E-7	4.445240E-3
1.153500E-7	4.102640E-3
1.154000E-7	3.862819E-3
1.154500E-7	3.742909E-3
1.155000E-7	3.614434E-3
1.155500E-7	3.451699E-3
1.156000E-7	3.383179E-3
1.156500E-7	3.434569E-3
1.157000E-7	3.468829E-3
1.157500E-7	3.511654E-3
1.158000E-7	3.674389E-3
1.158500E-7	3.862819E-3
1.159000E-7	4.008425E-3
1.159500E-7	4.162595E-3
1.160000E-7	4.342460E-3
1.160500E-7	4.505195E-3
1.161000E-7	4.616540E-3
1.161500E-7	4.702190E-3
1.162000E-7	4.830666E-3
1.162500E-7	4.967706E-3
1.163000E-7	4.976271E-3
1.163500E-7	4.899186E-3
1.164000E-7	4.847796E-3
1.164500E-7	4.822101E-3
1.165000E-7	4.685060E-3
1.165500E-7	4.522325E-3
1.166000E-7	4.470935E-3
1.166500E-7	4.410980E-3
1.167000E-7	4.256810E-3
1.167500E-7	4.179725E-3
1.168000E-7	4.239680E-3
1.168500E-7	4.213985E-3
1.169000E-7	4.068380E-3
1.169500E-7	4.008425E-3
1.170000E-7	4.068380E-3
1.170500E-7	4.068380E-3
1.171000E-7	4.016990E-3
1.171500E-7	4.025555E-3
1.172000E-7	4.034120E-3
1.172500E-7	3.965600E-3
1.173000E-7	3.914210E-3
1.173500E-7	3.879949E-3
1.174000E-7	3.794299E-3
1.174500E-7	3.700084E-3
1.175000E-7	3.682954E-3
1.175500E-7	3.742909E-3
1.176000E-7	3.845689E-3
1.176500E-7	3.957035E-3
1.177000E-7	4.042685E-3
1.177500E-7	4.085510E-3
1.178000E-7	4.119770E-3
1.178500E-7	4.154030E-3
1.179000E-7	4.119770E-3
1.179500E-7	3.999860E-3
1.180000E-7	3.811429E-3
1.180500E-7	3.657259E-3
1.181000E-7	3.563044E-3
1.181500E-7	3.460264E-3
1.182000E-7	3.340354E-3
1.182500E-7	3.323224E-3
1.183000E-7	3.383179E-3
1.183500E-7	3.417439E-3
1.184000E-7	3.485959E-3
1.184500E-7	3.665824E-3
1.185000E-7	3.837124E-3
1.185500E-7	3.957035E-3
1.186000E-7	4.059815E-3
1.186500E-7	4.119770E-3
1.187000E-7	4.136900E-3
1.187500E-7	4.145465E-3
1.188000E-7	4.102640E-3
1.188500E-7	3.957035E-3
1.189000E-7	3.819994E-3
1.189500E-7	3.768604E-3
1.190000E-7	3.742909E-3
1.190500E-7	3.700084E-3
1.191000E-7	3.760039E-3
1.191500E-7	3.939905E-3
1.192000E-7	4.154030E-3
1.192500E-7	4.359590E-3
1.193000E-7	4.556585E-3
1.193500E-7	4.727885E-3
1.194000E-7	4.873491E-3
1.194500E-7	4.907751E-3
1.195000E-7	4.719320E-3
1.195500E-7	4.453805E-3
1.196000E-7	4.248245E-3
1.196500E-7	3.931340E-3
1.197000E-7	3.426004E-3
1.197500E-7	2.997753E-3
1.198000E-7	2.766498E-3
1.198500E-7	2.526678E-3
1.199000E-7	2.218338E-3
1.199500E-7	2.098427E-3
1.200000E-7	2.166948E-3
1.200500E-7	2.269728E-3
1.201000E-7	2.415333E-3
1.201500E-7	2.603763E-3
1.202000E-7	2.800758E-3
1.202500E-7	3.023449E-3
1.203000E-7	3.237574E-3
1.203500E-7	3.383179E-3
1.204000E-7	3.503089E-3
1.204500E-7	3.605869E-3
1.205000E-7	3.571609E-3
1.205500E-7	3.451699E-3
1.206000E-7	3.374614E-3
1.206500E-7	3.271834E-3
1.207000E-7	3.091969E-3
1.207500E-7	2.946363E-3
1.208000E-7	2.894973E-3
1.208500E-7	2.826453E-3
1.209000E-7	2.655153E-3
1.209500E-7	2.526678E-3
1.210000E-7	2.458158E-3
1.210500E-7	2.423898E-3
1.211000E-7	2.423898E-3
1.211500E-7	2.526678E-3
1.212000E-7	2.655153E-3
1.212500E-7	2.749368E-3
1.213000E-7	2.860713E-3
1.213500E-7	3.006318E-3
1.214000E-7	3.194749E-3
1.214500E-7	3.391744E-3
1.215000E-7	3.597304E-3
1.215500E-7	3.768604E-3
1.216000E-7	3.948470E-3
1.216500E-7	4.119770E-3
1.217000E-7	4.179725E-3
1.217500E-7	4.154030E-3
1.218000E-7	4.128335E-3
1.218500E-7	4.145465E-3
1.219000E-7	4.102640E-3
1.219500E-7	3.939905E-3
1.220000E-7	3.777169E-3
1.220500E-7	3.682954E-3
1.221000E-7	3.614434E-3
1.221500E-7	3.494524E-3
1.222000E-7	3.366049E-3
1.222500E-7	3.306094E-3
1.223000E-7	3.314659E-3
1.223500E-7	3.374614E-3
1.224000E-7	3.451699E-3
1.224500E-7	3.563044E-3
1.225000E-7	3.708649E-3
1.225500E-7	3.837124E-3
1.226000E-7	3.974165E-3
1.226500E-7	4.128335E-3
1.227000E-7	4.205420E-3
1.227500E-7	4.205420E-3
1.228000E-7	4.196855E-3
1.228500E-7	4.128335E-3
1.229000E-7	3.965600E-3
1.229500E-7	3.802864E-3
1.230000E-7	3.648694E-3
1.230500E-7	3.451699E-3
1.231000E-7	3.229009E-3
1.231500E-7	3.040579E-3
1.232000E-7	2.912103E-3
1.232500E-7	2.835018E-3
1.233000E-7	2.800758E-3
1.233500E-7	2.775063E-3
1.234000E-7	2.826453E-3
1.234500E-7	2.954928E-3
1.235000E-7	2.989188E-3
1.235500E-7	2.972058E-3
1.236000E-7	3.049144E-3
1.236500E-7	3.134794E-3
1.237000E-7	3.091969E-3
1.237500E-7	3.049144E-3
1.238000E-7	3.074839E-3
1.238500E-7	3.040579E-3
1.239000E-7	2.903538E-3
1.239500E-7	2.783628E-3
1.240000E-7	2.749368E-3
1.240500E-7	2.775063E-3
1.241000E-7	2.775063E-3
1.241500E-7	2.732238E-3
1.242000E-7	2.723673E-3
1.242500E-7	2.757933E-3
1.243000E-7	2.775063E-3
1.243500E-7	2.817888E-3
1.244000E-7	2.937798E-3
1.244500E-7	3.023449E-3
1.245000E-7	3.049144E-3
1.245500E-7	3.074839E-3
1.246000E-7	3.083404E-3
1.246500E-7	2.980623E-3
1.247000E-7	2.800758E-3
1.247500E-7	2.629458E-3
1.248000E-7	2.492418E-3
1.248500E-7	2.372508E-3
1.249000E-7	2.184078E-3
1.249500E-7	1.944257E-3
1.250000E-7	1.807217E-3
1.250500E-7	1.781522E-3
1.251000E-7	1.730132E-3
1.251500E-7	1.670177E-3
1.252000E-7	1.755827E-3
1.252500E-7	1.935692E-3
1.253000E-7	2.012777E-3
1.253500E-7	2.055602E-3
1.254000E-7	2.201208E-3
1.254500E-7	2.321118E-3
1.255000E-7	2.381073E-3
1.255500E-7	2.509548E-3
1.256000E-7	2.697978E-3
1.256500E-7	2.826453E-3
1.257000E-7	2.929233E-3
1.257500E-7	3.032014E-3
1.258000E-7	3.057709E-3
1.258500E-7	3.057709E-3
1.259000E-7	3.109099E-3
1.259500E-7	3.134794E-3
1.260000E-7	3.014883E-3
1.260500E-7	2.869278E-3
1.261000E-7	2.800758E-3
1.261500E-7	2.689413E-3
1.262000E-7	2.458158E-3
1.262500E-7	2.201208E-3
1.263000E-7	1.935692E-3
1.263500E-7	1.704437E-3
1.264000E-7	1.601657E-3
1.264500E-7	1.550267E-3
1.265000E-7	1.430357E-3
1.265500E-7	1.421792E-3
1.266000E-7	1.618787E-3
1.266500E-7	1.755827E-3
1.267000E-7	1.764392E-3
1.267500E-7	1.858607E-3
1.268000E-7	2.047037E-3
1.268500E-7	2.201208E-3
1.269000E-7	2.355378E-3
1.269500E-7	2.552373E-3
1.270000E-7	2.706543E-3
